"surface","key","english_source","current_translation","suggested_translation","placeholders","notes"
"web-app","receipts.notice.sectionA.body","When you and a connection both have this on, you'll see when your message has been read — and they'll see the same about yours. Turn it off any time; nothing else about chat changes.","Als jij en een connectie dit allebei aan hebben staan, zie je wanneer je bericht is gelezen — en zij zien hetzelfde bij jou. Zet het op elk moment uit; verder verandert er niets aan de chat.","","",""
"web-app","receipts.toggle.label","Read receipts","Leesbevestigingen","","",""
"web-app","receipts.toggle.sub","Only works when the other person has it on too.","Werkt alleen als de ander het ook aan heeft staan.","","",""
"web-app","receipts.notice.sectionB.kicker","One quick question","Nog één korte vraag","","",""
"web-app","receipts.notice.sectionB.body","Which age group are you in? We use this only to set your read-receipts default — nothing else changes.","In welke leeftijdsgroep zit je? Dit gebruiken we alleen om je standaardinstelling voor leesbevestigingen te bepalen — verder verandert er niets.","","",""
"web-app","receipts.ageband.1617","16 or 17","16 of 17","","",""
"web-app","receipts.ageband.18plus","18 or older","18 of ouder","","",""
"web-app","receipts.ageband.decline","Prefer not to say","Zeg ik liever niet","","",""
"web-app","receipts.ageband.reassure","You can skip this — read receipts just stay off for you either way.","Je kunt dit overslaan — leesbevestigingen blijven voor jou dan gewoon uit.","","",""
"web-app","receipts.notice.continue","Continue","Doorgaan","","",""
"web-app","receipts.settings.upgradeRow.label","I'm 18 or older now","Ik ben nu 18 of ouder","","",""
"web-app","receipts.settings.upgradeRow.sub","Updates your age group on file.","Werkt je geregistreerde leeftijdsgroep bij.","","",""
"web-app","receipts.settings.upgradeRow.button","Update","Bijwerken","","",""
"web-app","receipts.settings.footer","Read receipts only work when you and the other person both have them on. Turn yours off and it stops for both of you straight away.","Leesbevestigingen werken alleen als jij en de ander ze allebei aan hebben staan. Zet die van jou uit, en het stopt meteen voor jullie allebei.","","",""
"web-app","receipts.readMark","Read","Gelezen","","",""
"web-app","typing.toggle.label","Typing indicators","Typindicator","","",""
"web-app","typing.toggle.sub","Only works when the other person has it on too.","Werkt alleen als de ander het ook aan heeft staan.","","",""
"web-app","typing.settings.footer","Turning this on lets the person you're messaging see, in real time, when you're typing a reply to them. Typing indicators only work when you and the other person both have them on. Turn yours off and it stops for both of you straight away.","Als je dit aanzet, ziet degene met wie je chat in realtime wanneer je een bericht aan het typen bent. De typindicator werkt alleen als jij en de ander hem allebei aan hebben staan. Zet die van jou uit, en het stopt meteen voor jullie allebei.","","",""
"web-app","clubAlerts.toggle.label","Club alerts","","","",""
"web-app","clubAlerts.toggle.sub","Notified when someone at one of your clubs comes online.","","","",""
"web-app","ladder.pending.joinDisclosureArchive","When a season ends, the standings are saved exactly as they stood — with your name — and that stays true even if you leave the ladder later. You can ask to appear as “Former member” instead, any time.","Als een seizoen eindigt, wordt de ranglijst precies bewaard zoals die stond — met je naam — en dat blijft zo, ook als je later de ladder verlaat. Je kunt op elk moment vragen om in plaats daarvan als ""Voormalig lid"" te worden weergegeven.","","",""
"web-app","ladder.pending.joinDisclosurePrint","Any member can export the standings — including to put up on a noticeboard at a club.","Elk lid kan de ranglijst exporteren — ook om op te hangen op het mededelingenbord van een club.","","",""
"web-app","ladder.pending.exportStamp","Standings as of {date} — current standings live in the 8nOut app. This sheet doesn't update.","Stand per {date} — de actuele ranglijst vind je in de 8nOut-app. Dit blad wordt niet bijgewerkt.","","{date}",""
"web-app","ladder.pending.leaveArchivePermanence","This doesn't touch your past seasons. Leaving removes you from the current board, not your history. Saved standings from earlier seasons still show your name — unless you also switch on “Former member” below.","Dit raakt je eerdere seizoenen niet. Als je de ladder verlaat, verdwijn je van de huidige ranglijst — niet uit je geschiedenis. Bewaarde ranglijsten van eerdere seizoenen tonen nog steeds je naam — tenzij je hieronder ook ""Voormalig lid"" aanzet.","","",""
"web-app","ladder.heading","City Ladder","","","",""
"web-app","ladder.card.loadError","Couldn't load your ladder standing.","","","",""
"web-app","ladder.card.seeBoard","See the board","","","",""
"web-app","ladder.card.seeBoardCount","See the board · {n} ranked","","","{n}",""
"web-app","ladder.card.footer","Your rating moves when you and another {city} member log a match together.","","","{city}",""
"web-app","ladder.card.eligible","The {city} Ladder is open to you","","","{city}",""
"web-app","ladder.card.eligibleSub","You're in {city} and you play at a club here — that's all it takes.","Je zit in {city} en speelt hier bij een club — meer is niet nodig.","","{city}",""
"web-app","ladder.card.join","Join the {city} Ladder","Word lid van de {city} Ladder","","{city}",""
"web-app","ladder.card.noClub","The {city} Ladder is for players with a club in the city","De {city} Ladder is voor spelers met een club in de stad","","{city}",""
"web-app","ladder.card.noClubSub","Add the room you play at and it opens up. Clubs are checked before they count.","","","",""
"web-app","ladder.card.noCity","Ladders are running in {list}. Nothing in {city} yet.","Er zijn al ladders actief in {list}. Nog niet in {city}.","","{city}; {list}",""
"web-app","ladder.card.forgetHeadline","Your name is on past season boards","Je naam staat op eerdere seizoenstabellen","","",""
"web-app","ladder.card.forgetSub","You've left the ladder, but those boards still carry your name. Change how you appear, any time.","Je hebt de ladder verlaten, maar die tabellen tonen je naam nog steeds. Je kunt op elk moment wijzigen hoe je wordt weergegeven.","","",""
"web-app","ladder.fig.rank","Rank","","","",""
"web-app","ladder.fig.rating","Rating","","","",""
"web-app","ladder.fig.matches","Matches","","","",""
"web-app","ladder.fig.yourRating","Your rating","","","",""
"web-app","ladder.fig.yourRatingKept","Your rating, kept","","","",""
"web-app","ladder.fig.finished","Finished","","","",""
"web-app","ladder.fig.ratingThen","Rating then","","","",""
"web-app","ladder.state.notRankedChip","{city} · not ranked yet","","","{city}",""
"web-app","ladder.state.hiddenChip","{city} · off the board for now","{city} · nu niet op de ranglijst","","{city}",""
"web-app","ladder.state.unranked","You're on the ladder — you're not on the board yet. Play a match with another {city} member and log it, and your name appears here.","Je staat op de ladder — alleen nog niet op de ranglijst. Speel een partij met een ander {city}-lid en leg die vast, en je naam verschijnt hier.","","{city}",""
"web-app","ladder.state.hidden","You're not on the board right now. It shows players who've played in the last 60 days — your last was {date}. Log one match and you're straight back in at {rating}.","Je staat nu niet op de ranglijst. Die toont spelers die de afgelopen 60 dagen hebben gespeeld — jouw laatste keer was {date}. Leg één partij vast en je staat meteen weer op {rating}.","","{date}; {rating}",""
"web-app","ladder.state.hiddenNoDate","You're not on the board right now. It shows players who've played in the last 60 days. Log one match and you're straight back in at {rating}.","Je staat nu niet op de ranglijst. Die toont spelers die de afgelopen 60 dagen hebben gespeeld. Leg één partij vast en je staat meteen weer op {rating}.","","{rating}",""
"web-app","ladder.board.title","{city} Ladder","","","{city}",""
"web-app","ladder.board.season","Season","","","",""
"web-app","ladder.board.currentSeason","Current season","","","",""
"web-app","ladder.board.finalStandings","Final standings · {label}","","","{label}",""
"web-app","ladder.board.closedOn","Closed {date}","","","{date}",""
"web-app","ladder.board.loadError","Couldn't load the {city} board.","","","{city}",""
"web-app","ladder.board.empty","Nobody in {city} has logged a qualifying match yet. Play one with another member here and you'll both be on it.","","","{city}",""
"web-app","ladder.board.emptyArchive","Nothing was saved for your city in this season.","","","",""
"web-app","ladder.board.showMore","Show more","","","",""
"web-app","ladder.board.footer","{n} players ranked. Players who haven't played in 60 days aren't shown.","","","{n}",""
"web-app","ladder.board.archiveFooter","A saved picture of the board on {date}. It doesn't change.","","","{date}",""
